website.url,mainBusinessLine.descriptions
www.yppl.fi,Other personal service activities n.e.c.
www.annastiinanhiussali.fi,Hairdressing activities
www.spkoti.fi/jamsa,Real estate agencies
www.defencion.com,Security and commodity contracts brokerage
www.kitsat.fi,"Other professional, scientific and technical activities"
www.koraki.fi,Non-specialized wholesale of construction materials
www.emiliakarenina.fi,Interior design activities
www.nordicgenex.com,Research and development on medical sciences
www.spteollisuuspalveluoy.fi,Machining
https://bioriihi.fi,Other architectural and engineering activities and related technical consultancy
www.juureva.pro,Other specialised construction activities n.e.c.
www.ravintolaoskari.fi,Restaurants
www.act-tracker.com,Research and development on engineering and technology
www.eurowork.info,Activities of employment placement agencies
www.yhteisoagentti.fi,Public relations and communication activities
timespace.fi,Computer programming activities
www.babas.fi,Restaurants
www.nha.fi,Other health care services
www.findz.fi,Other retail sale via mail order houses and net commerce
www.pajaform.fi,Business and other management consultancy activities
www.liinun.fi,Beauty treatment activities
www.hissidesign.fi,Installation of lifts and escalators
www.gn-store.com,Wholesale of machinery and equipment n.e.c.
www.muksubussi.fi,Manufacture of bicycles and invalid carriages
www.20rooms.fi,"Motels, guest houses and similar accommodation"
www.tapaustoimisto.fi,Research and experimental development on social sciences and humanities
www.kiinteistoisannointi.fi,Operation of dwellings and residential real estate
www.ericstorvall.com,Other sports activities
www.grenovia.fi,Manufacture of other general-purpose machinery n.e.c.
www.aparente.fi,Outpatient rehabilitation for intoxicant abusers
www.areagroup.fi,Development of building projects
https://www.trustmary.com/fi/,"Motion picture, video and television programme production activities"
www.remomedi.com,"Data processing, hosting and related activities"
www.kiela.fi,Business and other management consultancy activities
www.modexnet.com,Computer programming activities
www.medilux.fi,Beauty treatment activities
www.lindstar.fi,Computer programming activities
www.isacon.fi,Other construction activities
www.pasikoskinen.fi,Freight transport by road
www.herttainen.fi,Letting of other real estate
www.platonicpartnership.com,Publishing of computer games
www.aideal.fi,Agents specialised in the sale of particular products n.e.c.
www.tultra.fi,Translation and interpretation activities
puhdasruoka.eu,Other processing and preserving of fruit and vegetables
www.therudolf.com,Computer programming activities
https://www.erikoispalvelu.fi,General cleaning of buildings
www.boxjam.fi,Other software publishing
www.pilkkudesign.fi,Interior design activities
www.mbee.fi,Other farming of animals
www.infrapipe.fi,Other manufacture of products n.e.c.
www.tassu.fi,Veterinary activities
www.summarum.fi,Web portals
https://www.foxhound.fi,Computer consultancy activities
www.kiinteistodata.fi,Computer consultancy activities
www.cthuolto.com,Combined facilities support activities
www.palkkakonsultointikondelin.fi,Other business support service activities n.e.c.
solarwice.fi,Retail sale of other new goods
taneliheinonen.com,Business and other management consultancy activities
www.juvans.fi,Fitness facilities
www.aumaint.fi,Electrical installation
www.keskio.com,Advertising agency activities
www.studiosnygg.fi,Beauty treatment activities
www.emspump.fi,Wholesale of plumbing and heating equipment and supplies
www.soundville.fi,Manufacture of beer
www.maanrakennusmaailma.fi,Renting of construction or demolition equipment with operator
www.dieselbar.fi,Service station activities
www.mantco.fi,Wholesale of tools and materials
www.luukkaoy.fi,Other construction activities
www.moxiecon.fi,Mechanical and process engineering design
www.digiteam.fi,Business and other management consultancy activities
www.idaproductions.fi,"Motion picture, video and television programme production activities"
www.musakonttori.fi,Support activities to performing arts
www.kultahonka.fi,Business and other management consultancy activities
www.drcolorchip.fi,Wholesale of motor vehicle parts and accessories (excl. tyres)
www.valverak.fi,Construction of residential and non-residential buildings
www.purkukeinanen.fi,Demolition
www.kaskodigital.fi,Computer consultancy activities
www.podcastmedia.fi,Other educational institutions
www.supisupi.fi,Other advertising activities
www.visualpr.fi,Advertising agency activities
www.hawk.fi,Repair and maintenance of general-purpose machines
www.VIRTALA.pro,Construction of residential and non-residential buildings
www.sinordcapital.com,Fund management activities
www.leanex.fi,Business and other management consultancy activities
www.avainterveyteen.fi,Other health care services
www.hackjunction.com,Organisation of conventions and trade shows
www.kotokaari.fi,Sheltered housing activities for the elderly
www.nodetec.fi,Other construction activities
www.tapahtumakone.fi,"Data processing, hosting and related activities"
www.vaitgroup.com,Activities of call centres
https://www.moromui.com/,Reproduction of recorded media
www.metec.fi,Wholesale of other intermediate products
www.epopwake.fi,Amusement and recreation activities n.e.c.
www.kurottaja.fi,Renting of construction or demolition equipment with operator
www.toivopuu.fi,Manufacture of other furniture
www.elukkamania.fi,"Retail sale of books, music and video recordings via mail order houses and net commerce"
www.dppp.eu/finland/,Other postal and courier activities
www.dbmarina.fi,Repair and maintenance of ships and boats
www.balancedfinance.fi,Business and other management consultancy activities
www.crossfittehdas.fi,Fitness facilities
www.cafeporkkala.fi,CafÚs
www.hallirakentajat.fi,Letting of other real estate
www.elektrika.fi,Electrical engineering design
www.taidogas.fi,Other personal service activities n.e.c.
nutideas.com,"Other professional, scientific and technical activities"
http://www.paranne.fi/,Business and other management consultancy activities
www.satahe.fi,Freight transport by road
Durofix.fi,Operation of dwellings and residential real estate
www.psputkityo.fi,"Plumbing, heat and air-conditioning installation"
www.treamer.com,Temporary employment agency activities
www.langinkauppahuone.fi,Restaurants
www.sulaherbs.com,Wholesale of health food
www.siuna.fi,Electrical installation
www.tradecode.fi,Wholesale of stationary and other office supplies
www.rentmate.fi,Installation of industrial machinery and equipment
prolkv.fi,Real estate agencies
www.readysolutions.fi,Computer consultancy activities
www.elaakari.fi,Specialist medical practice activities
stackit.fi,Other information technology and computer service activities
http://www.saminymanlkv.fi,Real estate agencies
www.senioriammattilaiset.fi,Business and other management consultancy activities
www.sysari.com,Food kiosks
www.iotems.fi,"Other professional, scientific and technical activities"
www.soppeenrakennus.fi,Construction of residential and non-residential buildings
www.kotihoivahilla.fi,Home help services for the elderly and disabled
www.graniittiservices.fi,Business and other management consultancy activities
www.joonastikkanen.com,Support activities to performing arts
www.brucelius.com,Business and other management consultancy activities
www.invoicery.fi,Activities of employment placement agencies
www.flyingmountains.fi,Agents involved in the sale of a variety of goods
www.facebook.com/normifoods,Event catering activities
https://hakukonemarkkinointi.org,Business and other management consultancy activities
lukkopartanen.fi,Other specialised construction activities n.e.c.
www.tumra.fi,Sewerage
www.aurorapowertrains.com,Manufacture of motor vehicles
www.autosähkökorjaamo.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.ruby-golf.com,Other sports activities
www.maalausliikenaskali.com,Painting
www.eeviahealth.com,Wholesale of health food
www.somahoiva.fi,Residential nursing and care activities for mental retardation
www.thtservices.fi,"Plumbing, heat and air-conditioning installation"
http://www.kp-pkr.fi/,Renting of construction or demolition equipment with operator
www.websonic.fi,Letting of dwellings
http://www.emaileri.fi/,Computer consultancy activities
www.partia.fi,"Non-specialized retail sale of hardware, plumbing and building materials"
www.errp.fi,Construction of residential and non-residential buildings
www.itasema.fi,Computer facilities management activities
www.urheiluhierojalohja.fi,Other health care services
www.fitfuntravels.fi,Beauty treatment activities
www.whitepointoptics.com,Manufacture of optical instruments and photographic equipment
www.vellamo.com,Manufacture of soft drinks; production of mineral waters and other bottled waters
www.mittausjuky.fi,Construction of roads and motorways
okuha.com,Artistic creation
frameright.io,Computer consultancy activities
www.ebsuomi.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.fination.fi,Business and other management consultancy activities
www.thermotalo.fi,Construction of residential and non-residential buildings
www.peaksolutions.fi,Other retail sale via mail order houses and net commerce
https://js-games.com/,Computer programming activities
www.pihatontut.fi,Other specialised construction activities n.e.c.
www.leadaudit.fi,Auditing services
https://ojousima.net,Business and other management consultancy activities
www.karkkainen.fi,Letting of other real estate
www.natco.fi,Wholesale n.e.c.
https://reagle.fi/,Business and other management consultancy activities
www.daddygreens.fi,Restaurants
